identifier,votes,pref,value
96714-154,"['7-2', '8-3', '1-2', '1-1', '8-4']",0,1.0
96751-154,"['2-5', '2-4', '2-1', '2-3', '2-2']",0,1.0
96775-154,"['2-3', '8-1', '3-2', '8-3', '2-5', '2-1']",0,1.0
96779-154,"['2-5', '2-1', '5-1', '5-2', '3-1']",0,1.0
97356-154,"['1-1', '2-4', '3-1', '4-2', '8-1']",0,1.0
97529-154,"['1-1', '1-2', '2-5', '6-2', '4-2']",0,1.0
97577-154,"['8-1', '8-3', '8-4', '3-2', '8-5', '8-2']",0,1.0
97640-154,"['3-1', '3-2', '5-1', '5-2', '6-2', '6-1', '8-3', '8-5', '8-2', '8-1', '8-4', '4-2', '4-1', '9-1', '1-2', '9-3', '9-2', '7-2', '7-1', '1-1', '2-4', '2-1', '2-3', '2-2', '2-5']",0,1.0
98181-154,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
98275-154,"['3-1', '3-2', '8-1', '8-4', '8-3']",0,1.0
98300-154,"['5-2', '2-1', '2-3', '5-1', '2-2']",0,1.0
98416-154,"['3-1', '3-2', '5-1', '5-2', '8-1', '8-5', '8-3', '8-4', '8-2']",0,1.0
98435-154,"['2-5', '8-5', '2-4', '3-1', '2-1']",0,1.0
98711-154,"['3-2', '8-3', '2-4', '1-2', '5-1']",0,1.0
99136-154,"['2-3', '9-2', '8-1', '7-2', '3-2', '6-2', '5-2', '4-2']",0,1.0
99360-154,"['8-2', '8-1', '8-3', '8-5', '8-4']",0,1.0
99423-154,"['1-2', '8-3', '8-5', '1-1', '8-2', '5-1']",0,1.0
99452-154,"['2-2', '2-1', '2-4', '2-3', '2-5']",0,1.0
99837-154,"['2-5', '2-3', '2-1', '2-2', '2-4']",0,1.0
99890-154,"['3-1', '4-1', '2-1', '5-1', '6-1']",0,1.0
99895-154,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1.0
99955-154,"['2-5', '2-4', '2-2', '6-2', '6-1']",0,1.0
99973-154,"['1-2', '1-1', '8-2', '8-3', '8-5']",0,1.0
99977-154,"['8-3', '8-4', '3-2', '8-5', '3-1', '8-1', '9-1', '8-2', '9-2', '4-1', '4-2', '5-1', '5-2', '6-1', '6-2', '9-3', '2-4', '2-5', '2-3', '2-1', '2-2', '1-1', '1-2', '7-1', '7-2']",0,1.0
100028-154,"['1-2', '2-5', '8-5', '5-2', '3-2']",0,1.0
100044-154,"['8-3', '8-1', '8-5', '8-4', '8-2', '3-2', '3-1', '4-1', '4-2', '1-1', '1-2', '6-1', '6-2']",0,1.0
100106-154,"['2-2', '2-5', '2-4', '2-3', '2-1']",0,1.0
100407-154,"['3-2', '8-1', '3-1', '8-5', '8-3', '8-4', '8-2', '9-1']",0,1.0
100470-154,"['2-1', '2-5', '8-3', '8-1', '2-3']",0,1.0
100514-154,"['8-5', '8-3', '2-3', '8-1', '8-4', '2-1', '2-5', '4-2']",0,1.0
100675-154,"['8-3', '2-1', '8-4', '3-1', '2-5']",0,1.0
101025-154,"['8-5', '8-3', '8-4', '8-1', '3-1', '3-2', '7-1', '7-2', '9-3']",0,1.0
101622-154,"['2-1', '4-2', '9-1', '8-1', '8-5']",0,1.0
101705-154,"['8-3', '8-5', '8-1', '8-2', '8-4', '3-1', '3-2']",0,1.0
102001-154,"['4-1', '4-2', '6-1', '7-1', '7-2']",0,1.0
102051-154,"['9-2', '8-5', '8-4', '8-2', '8-1', '8-3', '3-2', '3-1']",0,1.0
102458-154,"['8-3', '8-4', '8-1', '8-5', '3-1', '4-2', '2-3', '8-2', '3-2', '2-5']",0,1.0
102579-154,"['2-2', '3-1', '4-2', '8-3', '9-1']",0,1.0
102641-154,"['1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '6-2', '8-2', '9-3']",0,1.0
102697-154,"['8-4', '8-1', '9-1', '9-2', '6-2']",0,1.0
102735-154,"['8-5', '8-4', '8-3', '8-1', '8-2', '3-2', '3-1']",0,1.0
102819-154,"['2-5', '2-4', '2-1', '2-3', '2-2']",0,1.0
102921-154,"['2-1', '2-4', '6-1']",0,1.0
102929-154,"['1-2', '3-1', '1-1', '8-3', '8-4']",0,1.0
103135-154,"['8-2', '8-4', '8-1', '8-5', '8-3', '3-2', '3-1', '9-2', '9-1', '9-3', '4-2', '4-1']",0,1.0
103157-154,"['2-2', '2-4', '2-1', '2-5', '2-3']",0,1.0
103188-154,"['8-1', '8-4', '8-2', '8-5', '8-3']",0,1.0
103237-154,"['8-5', '5-1', '2-2', '8-4', '3-1']",0,1.0
103321-154,"['8-5', '8-1', '8-3', '8-4', '8-2']",0,1.0
103327-154,"['9-1', '7-2', '4-2', '4-1', '7-1']",0,1.0
103508-154,"['2-3', '2-1', '8-1', '2-5', '2-2', '2-4']",0,1.0
103862-154,"['8-3', '8-5', '8-1', '3-2', '8-4']",0,1.0
103947-154,"['8-4', '8-1', '8-2', '8-5', '8-3']",0,1.0
103989-154,"['8-4', '6-2', '6-1', '3-2', '3-1', '5-2', '5-1', '8-1', '8-2', '8-3', '8-5', '9-3', '9-2', '9-1', '7-2', '7-1', '4-2', '4-1', '1-2', '1-1', '2-3', '2-4', '2-1', '2-2', '2-5']",0,1.0
104069-154,"['8-4', '8-3', '7-2', '3-1', '3-2']",0,1.0
104133-154,"['8-1', '8-2', '8-5', '8-3', '8-4']",0,1.0
104189-154,"['3-2', '2-5', '2-4', '2-2', '2-3', '6-2', '4-1', '5-1', '3-1', '8-2']",0,1.0
104471-154,"['3-1', '7-2', '7-1', '3-2', '1-2', '1-1']",0,1.0
104539-154,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
104994-154,"['8-4', '8-3', '1-1', '6-2', '8-2']",0,1.0
105009-154,"['5-2', '8-3', '8-1', '8-4', '8-2', '5-1', '8-5', '3-1', '3-2']",0,1.0
105021-154,"['2-2', '2-5', '2-4', '1-2', '3-1', '7-2', '7-1', '8-3', '8-2', '8-5', '8-4']",0,1.0
105073-154,"['6-2', '8-1', '2-3', '2-2', '5-1']",0,1.0
105256-154,"['8-1', '8-5', '8-2', '8-3', '8-4']",0,1.0
105294-154,"['2-5', '2-2', '2-3', '2-4', '2-1']",0,1.0
105437-154,"['8-5', '8-1', '8-2', '8-3', '8-4', '3-1', '3-2']",0,1.0
105494-154,"['2-5', '2-3', '1-2', '1-1', '3-2']",0,1.0
105722-154,"['8-4', '8-3', '8-5', '8-1', '8-2']",0,1.0
105899-154,"['3-1', '3-2', '4-1', '4-2', '7-1', '7-2', '8-5', '6-1', '6-2', '9-1']",0,1.0
106052-154,"['2-5', '3-2', '5-1', '2-2', '8-3']",0,1.0
106227-154,"['2-5', '8-5', '2-4', '8-4', '8-3']",0,1.0
106300-154,"['9-2', '8-2', '8-3', '8-1', '8-4']",0,1.0
106476-154,"['8-1', '4-1', '3-1', '9-2', '8-3']",0,1.0
106632-154,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
106728-154,"['8-1', '8-3', '8-5', '8-4', '8-2']",0,1.0
106749-154,"['8-1', '8-5', '8-2', '8-3', '8-4']",0,1.0
106881-154,"['6-2', '6-1', '2-5', '8-5', '2-2']",0,1.0
107080-154,"['6-1', '6-2', '2-4', '8-2', '8-4']",0,1.0
107278-154,"['2-4', '2-2', '2-5', '2-3', '2-1']",0,1.0
107288-154,"['1-2', '3-2', '2-1', '1-1', '3-1']",0,1.0
107349-154,"['8-1', '2-3', '4-2', '3-1', '5-2']",0,1.0
107497-154,"['8-5', '2-5', '2-2', '8-1', '2-4']",0,1.0
108199-154,"['2-1', '2-3', '2-5', '2-4', '2-2']",0,1.0
108520-154,"['2-2', '8-5', '9-1', '9-3', '4-1']",0,1.0
108697-154,"['8-2', '8-5', '8-3', '8-4', '8-1']",0,1.0
108725-154,"['6-2', '5-1', '7-2', '9-2', '9-1', '1-1', '8-2', '3-2', '2-4']",0,1.0
109069-154,"['8-5', '8-2', '8-1', '8-4', '8-3']",0,1.0
109141-154,"['8-3', '8-4', '8-1', '8-2', '8-5']",0,1.0
109148-154,"['2-2', '2-3', '2-1', '2-5', '2-4']",0,1.0
109592-154,"['8-4', '8-1', '8-3', '8-2', '8-5']",0,1.0
109719-154,"['8-3', '8-5', '2-5', '2-4', '8-1']",0,1.0
109827-154,"['2-1', '8-1', '2-3', '2-5', '2-2', '2-4', '7-2', '7-1']",0,1.0
110020-154,"['2-2', '2-4', '2-5', '2-3', '2-1']",0,1.0
110074-154,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
110215-154,"['8-5', '8-4', '8-3', '8-1', '3-1', '3-2', '8-2', '4-2', '4-1', '1-1', '1-2', '5-1', '7-1', '9-1', '5-2', '7-2', '9-3']",0,1.0
110396-154,"['8-4', '8-3', '8-2', '8-1', '8-5', '3-1', '3-2', '5-2', '5-1', '4-1', '4-2', '6-2', '6-1', '1-2', '1-1', '9-1', '9-3', '2-2', '2-4', '2-1', '7-1', '7-2', '2-5', '2-3', '9-2']",0,1.0
110417-154,"['2-5', '2-2', '2-4', '2-1', '2-3']",0,1.0
110438-154,"['8-4', '8-3', '8-2', '8-5', '8-1']",0,1.0
110602-154,"['8-3', '8-4', '8-1', '8-5', '8-2', '3-2', '3-1', '5-1', '5-2']",0,1.0
110728-154,"['3-1', '8-5', '8-1', '8-4', '8-2', '8-3', '7-1', '7-2', '6-1', '6-2', '5-1', '5-2', '4-1', '4-2', '3-2', '1-2', '1-1', '2-3', '2-2', '2-4', '2-1', '9-1', '9-2', '9-3', '2-5']",0,1.0
110831-154,"['2-2', '2-4', '2-5', '2-1', '2-3']",0,1.0
110960-154,"['2-2', '2-5', '2-4', '2-1', '2-3']",0,1.0
111317-154,"['8-2', '8-5', '8-4', '8-1', '2-5']",0,1.0
111334-154,"['8-5', '8-3', '8-4', '8-2', '1-2']",0,1.0
111445-154,"['2-5', '2-3', '2-1', '2-4', '2-2']",0,1.0
111490-154,"['8-5', '8-3', '8-1', '3-1', '8-2']",0,1.0
111835-154,"['1-1', '1-2', '2-2', '2-3', '2-5', '2-4', '2-1', '9-1', '9-3', '9-2', '4-1', '4-2', '6-1', '6-2', '7-1', '7-2', '8-5', '8-2', '8-4', '8-1', '8-3']",0,1.0
111906-154,"['8-5', '2-5', '7-2', '3-1', '1-2']",0,1.0
111933-154,"['2-5', '8-3', '2-2', '8-5', '2-3']",0,1.0
111968-154,"['6-2', '9-1', '2-4', '8-5', '2-2']",0,1.0
112021-154,"['3-2', '3-1', '1-2', '1-1', '9-2']",0,1.0
112022-154,"['8-3', '8-5', '3-1', '7-1', '7-2', '3-2']",0,1.0
112231-154,"['8-2', '8-5', '8-3', '8-4', '8-1']",0,1.0
112326-154,"['3-1', '3-2', '8-3', '8-4', '8-1']",0,1.0
112453-154,"['3-1', '3-2', '8-3', '8-1', '8-5', '8-2', '8-4', '7-2', '7-1', '5-1', '5-2', '6-1', '6-2', '4-2', '4-1', '2-1']",0,1.0
113073-154,"['8-4', '3-1', '8-1', '5-1', '8-5']",0,1.0
113097-154,"['2-3', '2-4', '2-2', '2-1', '2-5']",0,1.0
113102-154,"['3-2', '3-1', '8-4', '8-3', '8-1', '8-5', '8-2', '9-1', '9-3', '9-2']",0,1.0
113315-154,"['2-1', '2-4', '2-3', '2-5', '2-2', '5-2', '5-1', '9-2', '9-3', '9-1']",0,1.0
113352-154,"['7-1', '7-2', '4-1', '4-2', '2-5']",0,1.0
113474-154,"['3-1', '3-2', '8-3', '8-1', '8-4', '8-5']",0,1.0
113572-154,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1.0
113626-154,"['8-2', '8-3', '8-5', '3-2', '3-1', '9-3', '8-4', '8-1']",0,1.0
113719-154,"['8-3', '3-1', '8-4', '8-5', '8-1']",0,1.0
113830-154,"['3-2', '2-5', '2-2', '3-1', '2-3']",0,1.0
113833-154,"['8-1', '8-2', '8-5', '8-3', '8-4']",0,1.0
113898-154,"['3-1', '3-2', '4-2', '4-1', '8-4']",0,1.0
114129-154,"['2-5', '8-5', '8-3', '2-2', '8-1', '2-4', '2-3', '3-1']",0,1.0
114222-154,"['3-1', '3-2', '1-1', '1-2', '8-4', '8-5', '8-1', '8-2', '8-3']",0,1.0
114550-154,"['1-1', '2-1', '3-2', '4-2', '8-3', '8-2', '9-2', '6-2', '9-1', '5-1', '2-2', '2-5', '7-2', '5-2']",0,1.0
114690-154,"['2-4', '2-2', '2-3', '2-5', '2-1']",0,1.0
114973-154,"['8-2', '8-3', '8-1', '8-4', '8-5']",0,1.0
115227-154,"['8-4', '8-1', '8-2', '8-5', '8-3']",0,1.0
115371-154,"['2-1', '8-1']",0,1.0
115536-154,"['8-3', '8-4', '8-1', '8-2', '8-5', '3-1', '3-2']",0,1.0
115544-154,"['2-4', '2-5', '2-1', '2-2', '2-3']",0,1.0
115564-154,"['2-2', '2-1', '2-3', '2-5', '2-4']",0,1.0
115592-154,"['8-5', '8-1', '8-4', '8-3', '8-2']",0,1.0
115680-154,"['2-5', '2-2', '2-3', '2-4', '2-1']",0,1.0
115724-154,"['8-1', '8-4', '8-3', '8-5', '8-2']",0,1.0
115726-154,"['5-1', '3-1', '8-2', '8-3', '8-5', '8-4', '3-2', '5-2', '7-1', '7-2', '4-2', '4-1']",0,1.0
115863-154,"['8-4', '8-3', '8-5', '8-2', '8-1']",0,1.0
115957-154,"['3-2', '7-2', '8-4', '1-2', '5-2']",0,1.0
115976-154,"['8-5', '2-2', '2-5', '7-1', '4-2']",0,1.0
116234-154,"['2-5', '2-4', '2-1', '2-2', '2-3']",0,1.0
116364-154,"['8-1', '8-5', '2-1', '3-1', '6-1']",0,1.0
116403-154,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
117096-154,"['2-4', '2-5', '2-2', '6-2', '1-2']",0,1.0
117197-154,"['8-3', '8-5', '3-2', '8-2', '8-1', '8-4']",0,1.0
117395-154,"['8-5', '8-4', '8-3', '8-2', '8-1']",0,1.0
117450-154,"['8-4', '8-3', '8-1', '8-5', '8-2']",0,1.0
117538-154,"['8-3', '8-5', '8-1', '3-2', '3-1']",0,1.0
117644-154,"['8-3', '8-5', '8-4', '8-2', '3-2']",0,1.0
117729-154,"['2-5', '2-2', '2-1', '2-4', '2-3']",0,1.0
117780-154,"['8-3', '8-1', '8-4', '8-5', '8-2', '3-1', '3-2']",0,1.0
118177-154,"['2-4', '2-2', '2-3', '1-2', '1-1']",0,1.0
118188-154,"['2-2', '2-4', '2-5', '2-1', '2-3']",0,1.0
118387-154,"['8-5', '8-3', '8-2', '8-4', '2-3']",0,1.0
118502-154,"['8-1', '8-4', '8-5', '8-2', '8-3']",0,1.0
118725-154,"['2-2', '2-4', '2-3', '2-1', '2-5']",0,1.0
118954-154,"['8-3', '8-4', '8-5', '8-1', '8-2', '9-2', '3-1', '3-2', '9-1', '9-3', '7-1', '7-2', '4-1', '4-2', '6-1', '6-2', '2-2', '2-5', '2-3', '2-4', '2-1', '5-2', '5-1', '1-2', '1-1']",0,1.0
119249-154,"['3-2', '3-1', '1-2', '1-1', '8-4', '8-2', '8-1', '8-3', '8-5']",0,1.0
119437-154,"['2-4', '2-1', '2-2', '2-3', '2-5']",0,1.0
119634-154,"['2-5', '3-2', '2-3', '2-1', '2-2']",0,1.0
120006-154,"['5-1', '6-2', '8-5', '8-4', '8-3', '3-1', '3-2', '5-2', '8-2', '8-1', '4-2', '6-1', '9-2']",0,1.0
120019-154,"['8-1', '1-1', '2-3', '3-1', '4-2', '5-2']",0,1.0
120291-154,"['2-5', '4-2', '6-2', '8-4', '1-2']",0,1.0
120368-154,"['3-1', '8-3', '3-2', '8-4', '8-5', '8-1', '8-2', '5-1', '5-2']",0,1.0
120888-154,"['6-2', '5-1', '4-1', '4-2', '3-2', '3-1', '5-2', '8-1', '8-3', '8-2']",0,1.0
120993-154,"['8-4', '8-3', '1-2', '8-1', '8-2']",0,1.0
121045-154,"['8-1', '8-3', '8-5', '8-4', '8-2']",0,1.0
121429-154,"['8-5', '8-4', '8-2', '8-3', '8-1']",0,1.0
121864-154,"['8-1', '8-4', '8-3', '8-5', '2-4']",0,1.0
122061-154,"['8-5', '8-4', '8-3', '8-2', '8-1']",0,1.0
122082-154,"['2-4', '2-5', '2-2', '2-3', '2-1', '3-1', '3-2', '9-1', '9-3', '9-2', '8-4', '8-5', '8-3', '8-2', '8-1']",0,1.0
122096-154,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1.0
122146-154,"['8-4', '8-3', '8-2', '8-1', '8-5']",0,1.0
122202-154,"['2-2', '2-4', '2-1', '2-5', '2-3']",0,1.0
122413-154,"['2-2', '2-1', '2-5', '2-4', '2-3']",0,1.0
122640-154,"['2-1', '2-4', '2-3', '2-2', '2-5']",0,1.0
122653-154,"['7-1', '7-2', '5-1', '5-2', '6-1']",0,1.0
122659-154,"['8-4', '8-1', '8-3', '8-2', '8-5']",0,1.0
122699-154,"['8-3', '8-4', '8-5', '8-1', '8-2', '3-1', '3-2']",0,1.0
122722-154,"['8-1', '8-5', '8-2', '8-3', '8-4']",0,1.0
122726-154,"['1-1', '3-1', '3-2', '8-1', '9-2']",0,1.0
123140-154,"['2-4', '2-3', '2-5', '2-2', '2-1']",0,1.0
123251-154,"['8-3', '8-5', '8-4', '3-1', '9-2', '8-1', '8-2', '7-1', '6-1', '6-2', '7-2', '2-4', '2-1', '2-5', '2-3', '2-2', '3-2', '4-1', '4-2', '5-1', '5-2', '9-1', '9-3']",0,1.0
123520-154,"['8-1', '8-5', '8-4', '8-3', '8-2', '1-1', '1-2', '5-1', '5-2', '4-1', '4-2', '6-1', '6-2', '9-1', '9-2', '9-3']",0,1.0
123535-154,"['2-2', '2-1', '2-3', '2-5', '2-4']",0,1.0
124299-154,"['3-1', '8-3', '6-2', '6-1', '8-1', '8-4', '8-5', '3-2', '8-2']",0,1.0
124420-154,"['2-4', '2-2', '8-5', '8-4', '9-1']",0,1.0
124506-154,"['8-5', '7-2', '3-1', '5-1', '2-2']",0,1.0
124912-154,"['8-2', '8-5', '8-1', '8-3', '8-4']",0,1.0
125010-154,"['4-2', '4-1', '7-2', '7-1', '5-2', '5-1', '6-2', '6-1', '3-2', '3-1', '8-4', '8-3', '8-1', '8-2', '8-5', '1-2', '1-1', '9-2', '9-3', '9-1', '2-1', '2-3', '2-2', '2-5', '2-4']",0,1.0
125484-154,"['8-1', '8-3', '8-4', '8-5', '8-2', '1-1', '1-2', '3-1', '3-2']",0,1.0
125961-154,"['8-1', '8-5', '8-4', '8-2', '8-3', '3-1', '3-2']",0,1.0
126081-154,"['5-1', '6-2', '8-1', '4-2', '4-1', '3-1', '3-2', '5-2', '8-4', '8-3', '8-2', '6-1']",0,1.0
126160-154,"['2-4', '2-3', '2-1', '2-5', '2-2', '3-1', '3-2']",0,1.0
126186-154,"['3-1', '5-1', '8-3', '8-4', '6-2']",0,1.0
126711-154,"['3-1', '3-2', '2-1', '1-2', '8-1']",0,1.0
128072-154,"['1-2', '8-2', '3-1', '6-1', '5-1']",0,1.0
128171-154,"['8-3', '8-1', '3-1', '8-5', '8-2', '8-4', '3-2', '5-1', '5-2', '6-1', '6-2', '7-1', '7-2', '1-1', '1-2', '4-1', '4-2', '2-2', '2-4', '2-3', '2-1', '2-5']",0,1.0
128204-154,"['8-3', '8-5', '8-4', '8-2', '8-1']",0,1.0
128320-154,"['8-5', '8-3', '8-4', '8-2', '8-1']",0,1.0
128477-154,"['8-5', '8-4', '8-3', '8-1', '8-2']",0,1.0
128643-154,"['8-4', '8-3', '8-5', '8-2', '8-1', '3-2', '3-1', '4-2', '4-1', '5-2', '5-1', '6-2', '6-1', '7-2', '7-1']",0,1.0
128702-154,"['2-1', '2-3', '2-5', '2-4', '2-2']",0,1.0
128746-154,"['8-5', '8-4', '2-2', '2-5', '1-2', '3-2', '6-2', '1-1', '8-2', '2-3']",0,1.0
129089-154,"['8-3', '8-5', '8-4', '8-2', '8-1', '3-1', '3-2', '9-2', '6-1', '6-2', '5-1', '5-2', '1-1', '1-2', '9-3', '7-1', '7-2', '4-1', '4-2', '9-1', '2-3', '2-1', '2-4', '2-2', '2-5']",0,1.0
129158-154,"['1-2', '2-5', '3-2', '4-2', '5-1', '6-2', '7-1', '8-5', '9-3']",0,1.0
129294-154,"['8-4', '8-3', '8-1', '8-5', '8-2']",0,1.0
129370-154,"['8-5', '7-1', '7-2', '8-4', '8-1']",0,1.0
129395-154,"['2-1', '2-4', '2-5', '2-2', '2-3']",0,1.0
129543-154,"['2-5', '9-1', '4-2', '2-4', '4-1']",0,1.0
129632-154,"['3-1', '3-2', '8-2', '8-3', '4-2']",0,1.0
129844-154,"['2-5', '2-4', '8-3', '8-4', '5-2']",0,1.0
129853-154,"['2-1', '2-2', '3-2', '9-3', '8-3']",0,1.0
129963-154,"['1-2', '1-1', '3-2', '3-1', '6-1']",0,1.0
130198-154,"['1-1', '3-1', '3-2', '8-1', '1-2']",0,1.0
130631-154,"['2-1', '8-1', '3-1', '2-5', '8-3']",0,1.0
130653-154,"['8-3', '8-5', '8-4', '8-2', '8-1', '3-2', '3-1']",0,1.0
130765-154,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1.0
130973-154,"['3-1', '3-2', '8-3', '8-4', '8-5']",0,1.0
131015-154,"['8-3', '8-4', '8-1', '8-5', '8-2', '3-1', '3-2']",0,1.0
131040-154,"['8-3', '8-5', '8-2', '8-4', '3-1']",0,1.0
131218-154,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
131322-154,"['3-1', '3-2', '6-1', '6-2', '5-1']",0,1.0
131539-154,"['1-2', '1-1', '2-2', '2-5', '2-4', '5-2', '5-1', '6-2', '6-1', '7-2', '7-1']",0,1.0
131954-154,"['2-5', '2-4', '2-2', '6-2', '6-1']",0,1.0
132084-154,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
132088-154,"['8-5', '8-3', '8-4', '2-4', '8-2', '3-1', '3-2', '2-3', '2-1', '2-5', '2-2']",0,1.0
132279-154,"['5-2', '5-1', '3-2', '3-1', '8-2', '8-3', '8-4', '8-1', '8-5']",0,1.0
132377-154,"['2-2', '2-3', '1-2', '2-4', '1-1']",0,1.0
132773-154,"['2-3', '8-1', '3-1', '7-2', '2-1', '3-2', '7-1', '2-4']",0,1.0
133170-154,"['5-2', '5-1', '7-2', '7-1', '6-2', '6-1', '9-2', '9-3', '9-1', '1-2', '1-1', '2-2', '2-4', '2-3', '2-1', '2-5', '3-2', '3-1', '4-2', '4-1', '8-5', '8-2', '8-4', '8-3', '8-1']",0,1.0
133226-154,"['8-3', '8-5', '2-2', '8-4', '8-1']",0,1.0
134001-154,"['8-5', '8-1', '2-1', '2-4', '8-3', '8-2']",0,1.0
134089-154,"['1-2', '2-3', '3-1', '4-1', '5-2', '6-2', '7-1', '8-4', '9-1']",0,1.0
134343-154,"['8-1', '2-1', '8-5', '2-2', '2-3']",0,1.0
134549-154,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1.0
134661-154,"['1-2', '5-2', '8-2', '5-1', '8-5']",0,1.0
135097-154,"['1-1', '2-4', '1-2', '2-2', '2-5']",0,1.0
135582-154,"['2-5', '2-3', '8-1', '2-1', '2-2']",0,1.0
135724-154,"['2-3', '2-4', '2-5', '2-2', '2-1']",0,1.0
135870-154,"['2-3', '3-2', '4-2', '7-2', '8-1']",0,1.0
136062-154,"['8-2', '8-1', '8-5', '3-1', '2-3', '4-2', '4-1', '2-2', '8-4', '8-3']",0,1.0
136084-154,"['2-1', '2-3', '8-1', '2-4', '8-3']",0,1.0
136127-154,"['8-3', '8-4', '8-5', '8-2', '8-1']",0,1.0
136320-154,"['8-1', '8-3', '8-5', '8-4', '7-2']",0,1.0
136609-154,"['8-1', '4-2', '8-3', '4-1', '8-4']",0,1.0
136877-154,"['8-4', '8-3', '8-5', '8-2', '8-1']",0,1.0
137242-154,"['1-1', '1-2', '3-1', '3-2', '8-1']",0,1.0
137397-154,"['2-2', '2-4', '2-5', '8-5', '8-3']",0,1.0
137590-154,"['2-1', '2-3', '2-5', '2-4', '2-2']",0,1.0
137608-154,"['3-2', '3-1', '8-3', '8-4', '8-2', '8-1']",0,1.0
138228-154,"['2-5', '2-4', '1-2', '6-1', '3-1']",0,1.0
138534-154,"['2-3', '4-1', '6-2', '7-1', '9-2']",0,1.0
138620-154,"['8-1', '3-1', '2-5', '2-4', '8-3', '9-1']",0,1.0
138796-154,"['8-1', '5-2', '8-5', '8-2', '8-4', '2-5', '2-3', '2-1']",0,1.0
138943-154,"['8-5', '8-3', '8-1', '8-2', '8-4']",0,1.0
139069-154,"['3-1', '2-3', '2-4', '5-1', '9-2']",0,1.0
139134-154,"['8-4', '8-3', '8-5', '3-2', '3-1']",0,1.0
139282-154,"['2-4', '4-1', '5-1', '6-1', '7-1', '8-4']",0,1.0
139314-154,"['8-4', '8-2', '8-5', '3-1', '3-2']",0,1.0
139582-154,"['2-1', '2-3', '4-1', '4-2', '7-1']",0,1.0
139698-154,"['2-5', '2-2', '2-3', '2-1', '2-4']",0,1.0
139823-154,"['3-1', '3-2', '8-3', '8-1', '9-1', '9-2', '9-3', '8-4', '8-2', '8-5', '1-1', '1-2', '5-1', '5-2', '6-1', '6-2', '7-1', '7-2', '4-1', '4-2', '2-4', '2-3', '2-2', '2-5', '2-1']",0,1.0
140025-154,"['2-5', '2-4', '2-1', '2-3', '7-1']",0,1.0
140245-154,"['8-5', '8-4', '8-2', '8-1', '8-3']",0,1.0
140402-154,"['2-5', '2-4', '2-3', '2-2', '5-2']",0,1.0
140425-154,"['2-3', '2-2', '2-1', '2-5', '2-4']",0,1.0
140433-154,"['8-4', '8-3', '8-5', '8-1', '8-2']",0,1.0
140937-154,"['6-1', '6-2', '2-4', '2-5', '2-1', '2-3', '2-2', '9-2', '9-3', '9-1', '4-1', '4-2', '5-1', '5-2', '7-1', '7-2', '3-2', '3-1', '1-2', '1-1', '8-2', '8-3', '8-4', '8-5', '8-1']",0,1.0
141010-154,"['3-1', '8-2', '8-5', '8-1', '5-1']",0,1.0
141528-154,"['3-1', '3-2', '8-3', '8-5', '8-1']",0,1.0
141559-154,"['8-3', '8-4', '8-1', '8-2', '8-5']",0,1.0
141578-154,"['8-3', '8-4', '8-1', '8-5', '8-2']",0,1.0
141953-154,"['8-1', '2-1', '9-3', '6-1', '5-1']",0,1.0
142176-154,"['2-2', '2-5', '2-4', '2-3', '2-1']",0,1.0
142348-154,"['8-3', '8-4', '8-2', '8-1', '8-5']",0,1.0
142646-154,"['8-3', '8-5', '7-2', '7-1', '8-4', '8-2', '8-1', '3-1', '3-2', '5-1', '5-2', '6-1', '6-2', '4-1', '4-2', '1-1', '1-2', '9-3', '9-1', '9-2', '2-4', '2-5', '2-3', '2-1', '2-2']",0,1.0
142687-154,"['2-4', '2-5', '2-2', '2-1', '2-3']",0,1.0
142872-154,"['2-5', '2-2', '2-1', '2-3', '2-4', '6-2', '6-1', '5-2', '5-1', '9-2', '9-3', '9-1', '4-2', '4-1', '7-2', '7-1']",0,1.0
143110-154,"['2-4', '2-5', '2-2', '2-1', '2-3']",0,1.0
143231-154,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
143261-154,"['2-5', '2-3', '2-2', '2-1', '2-4']",0,1.0
143332-154,"['3-1', '3-2', '8-3', '8-4', '8-1']",0,1.0
143343-154,"['2-1', '3-1', '4-2', '5-1', '8-1']",0,1.0
143393-154,"['2-1', '8-5', '2-3', '2-5', '8-1']",0,1.0
143414-154,"['8-1', '8-4', '8-3', '8-5', '8-2']",0,1.0
143514-154,"['2-5', '2-4', '2-2', '2-3', '2-1']",0,1.0
143530-154,"['8-4', '8-5', '8-2', '8-1', '8-3']",0,1.0
