identifier,votes,pref,value
891182-105,"['3-2', '1-3', '6-1', '2-1', '3-1']",0,1.0
891275-105,"['4-5', '4-2', '4-3', '4-4', '4-1']",0,1.0
891298-105,"['1-3', '1-1', '3-1', '1-5', '3-3', '1-4', '1-2', '3-2', '6-1', '6-2', '8-1', '8-2', '2-1', '2-2', '5-1', '5-2', '4-4', '4-1', '4-5', '4-3', '4-2', '7-1', '7-2']",0,1.0
891344-105,"['1-2', '1-1', '1-5', '1-3', '1-4']",0,1.0
891486-105,"['4-1', '4-2', '3-1', '1-4', '1-3']",0,1.0
891548-105,"['1-4', '1-3', '3-3', '3-2', '1-2']",0,1.0
891564-105,"['4-5', '4-2', '4-4', '4-1', '4-3']",0,1.0
891656-105,"['4-1', '4-5', '4-3', '4-2', '4-4', '6-1', '6-2', '5-1', '5-2']",0,1.0
891667-105,"['4-1', '4-4', '4-5', '4-3', '4-2', '2-1', '2-2', '6-1', '6-2', '8-2', '8-1']",0,1.0
891683-105,"['1-1', '1-3', '1-4', '1-2', '1-5']",0,1.0
891685-105,"['1-3', '1-1', '4-5', '4-2', '3-3']",0,1.0
891723-105,"['1-2', '1-3', '3-1', '3-2', '3-3']",0,1.0
891754-105,"['4-1', '4-3', '4-4', '5-2', '5-1', '1-5', '4-2', '4-5', '2-2', '2-1', '3-2', '3-3', '3-1', '1-2', '1-4', '1-3', '1-1', '6-2', '6-1', '7-2', '7-1', '8-2', '8-1']",0,1.0
891790-105,"['4-4', '4-1', '4-5', '4-3', '4-2']",0,1.0
891874-105,"['1-5', '1-1', '3-1', '3-3', '3-2']",0,1.0
892015-105,"['1-2', '1-1', '1-5', '1-4', '1-3', '4-4', '4-5', '4-1', '4-2', '4-3', '5-1', '5-2', '8-1', '8-2', '6-1', '6-2', '7-1', '7-2', '2-1', '2-2', '3-3', '3-1', '3-2']",0,1.0
892035-105,"['2-1', '3-1', '8-2', '4-2', '1-2', '1-5', '4-1', '1-4']",0,1.0
892078-105,"['1-1', '2-1', '3-1', '6-1', '1-3', '2-2', '3-3', '6-2', '1-2', '3-2', '1-5', '1-4']",0,1.0
892101-105,"['5-2', '5-1', '3-2', '3-3', '3-1']",0,1.0
892127-105,"['3-2', '3-1', '3-3', '1-4', '1-2']",0,1.0
892148-105,"['3-1', '3-3', '3-2', '1-4', '1-3']",0,1.0
892153-105,"['1-2', '1-4', '3-1', '1-3', '1-5']",0,1.0
892227-105,"['6-1', '6-2', '4-1', '1-4', '1-5']",0,1.0
892343-105,"['4-5', '4-1', '4-4', '4-2', '4-3']",0,1.0
892674-105,"['4-1', '4-2', '4-3', '4-5', '4-4']",0,1.0
892678-105,"['1-1', '1-3', '3-2', '6-1', '3-3']",0,1.0
892771-105,"['8-2', '4-3', '4-1', '4-4', '4-5', '4-2']",0,1.0
892789-105,"['4-1', '4-5', '4-3', '4-2', '4-4']",0,1.0
892805-105,"['3-1', '1-1', '2-1', '3-3', '1-3', '3-2', '1-2', '2-2', '1-5', '1-4']",0,1.0
892837-105,"['1-3', '1-1', '1-5', '1-4', '4-3']",0,1.0
892878-105,"['4-5', '4-3', '4-4', '1-3', '1-1']",0,1.0
892882-105,"['4-3', '4-4', '4-1', '4-5', '4-2', '8-2', '8-1', '1-4', '1-1']",0,1.0
892896-105,"['1-2', '1-1', '1-3', '1-4', '3-1', '3-3', '3-2', '6-1', '6-2']",0,1.0
893004-105,"['4-4', '4-2', '4-3', '4-1', '4-5']",0,1.0
893185-105,"['3-1', '3-3', '3-2', '1-3', '1-2', '1-4', '1-1', '1-5']",0,1.0
893194-105,"['3-1', '3-3', '3-2', '1-3', '1-4', '1-2', '1-5', '1-1']",0,1.0
893319-105,"['3-1', '3-3', '3-2']",0,1.0
893381-105,"['4-2', '4-4', '4-5', '4-3', '4-1']",0,1.0
893438-105,"['1-2', '1-3', '3-1', '6-2', '1-5']",0,1.0
893567-105,"['3-1', '3-3', '3-2', '1-3', '1-1', '1-5', '1-2', '1-4']",0,1.0
893603-105,"['4-5', '4-2', '3-1', '4-1', '4-4']",0,1.0
893647-105,"['3-2', '3-1', '3-3', '4-1', '4-3', '4-2', '4-5', '4-4']",0,1.0
893696-105,"['1-4', '1-3', '1-5', '1-2', '1-1']",0,1.0
893705-105,"['1-4', '1-2', '1-3', '1-5', '1-1']",0,1.0
893746-105,"['4-2', '4-4', '4-1', '7-2', '6-2']",0,1.0
894189-105,"['4-1', '4-2', '4-4', '4-5', '4-3', '1-1', '1-2', '1-4', '1-5', '1-3']",0,1.0
894237-105,"['2-2', '4-1', '1-2', '2-1', '3-2']",0,1.0
894373-105,"['4-4', '4-1', '4-3', '4-2', '4-5']",0,1.0
894374-105,"['7-1', '7-2']",0,1.0
894396-105,"['8-2', '8-1', '6-2', '6-1', '5-2', '5-1', '7-2', '7-1', '2-1', '2-2', '4-5', '4-2', '4-1', '1-2', '4-4', '4-3', '3-2', '3-1', '3-3', '1-5', '1-1', '1-4', '1-3']",0,1.0
894682-105,"['1-5', '1-1', '1-4', '1-2', '1-3']",0,1.0
894706-105,"['1-1', '1-2', '1-3', '8-1', '5-2']",0,1.0
894730-105,"['1-2', '4-5', '7-2', '3-1', '4-2']",0,1.0
894829-105,"['1-4', '1-3', '4-1', '4-3', '7-1']",0,1.0
894873-105,"['4-4', '3-3', '2-2', '1-1', '8-2', '5-2', '6-1', '7-2']",0,1.0
894892-105,"['3-1', '1-5', '1-4', '1-3', '3-3']",0,1.0
894916-105,"['1-4', '1-5', '1-3', '1-1', '1-2']",0,1.0
895000-105,"['4-5', '5-2', '4-1', '4-4', '4-2']",0,1.0
895137-105,"['1-2', '1-3', '1-5', '1-4', '1-1']",0,1.0
895250-105,"['7-2', '7-1', '8-2', '1-2', '5-2']",0,1.0
895334-105,"['1-5', '3-3', '2-1', '8-1', '6-1', '7-2', '4-3']",0,1.0
895369-105,"['1-1', '1-4', '1-5', '1-3', '3-2', '2-1', '4-2', '4-4', '8-1']",0,1.0
895421-105,"['1-4', '1-2', '1-5', '1-1', '6-1']",0,1.0
895470-105,"['2-2', '2-1', '6-1', '6-2', '3-2', '3-1', '3-3', '1-1', '1-5', '1-2']",0,1.0
895494-105,"['4-4', '4-5', '4-3', '4-1', '4-2']",0,1.0
895557-105,"['4-3', '4-2', '4-5', '4-4', '4-1']",0,1.0
895636-105,"['1-4', '1-2', '1-3', '1-5', '1-1', '4-1', '4-5']",0,1.0
895705-105,"['4-4', '4-2', '4-5', '4-1', '4-3']",0,1.0
895756-105,"['4-1', '4-5', '4-2', '4-4', '4-3']",0,1.0
895830-105,"['1-1', '1-3', '1-2', '1-4', '1-5', '3-2', '3-3', '3-1']",0,1.0
895876-105,"['4-5', '1-4', '3-2', '5-2', '1-3']",0,1.0
895958-105,"['1-4', '1-1', '1-2', '4-5', '6-1', '7-2']",0,1.0
895993-105,"['1-3', '4-4', '1-5', '1-4', '1-1', '1-2']",0,1.0
896127-105,"['4-5', '3-1', '1-3', '1-4', '4-4']",0,1.0
896174-105,"['1-3', '4-5', '3-1', '5-1', '1-5', '7-2', '6-1', '8-1']",0,1.0
896206-105,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
896224-105,"['4-5', '7-1', '7-2', '4-4', '4-2']",0,1.0
896238-105,"['3-1', '3-3', '3-2', '1-3', '1-2', '1-5', '1-1', '1-4', '6-2', '2-2', '2-1', '6-1', '8-2', '8-1', '7-2', '7-1', '4-2', '4-3', '4-1', '4-4', '4-5']",0,1.0
896261-105,"['1-3', '1-4', '1-5', '1-1', '1-2']",0,1.0
896283-105,"['1-2', '1-5', '1-3', '1-4', '1-1']",0,1.0
896342-105,"['1-4', '1-3', '4-5', '1-1', '4-3']",0,1.0
896391-105,"['8-2', '7-2', '5-2', '3-3', '1-5']",0,1.0
896401-105,"['4-1', '4-5', '7-2', '4-3', '4-2']",0,1.0
896512-105,"['4-4', '4-2', '4-5', '4-1', '4-3']",0,1.0
896543-105,"['4-1', '4-3', '4-5', '4-4', '4-2']",0,1.0
896612-105,"['5-1', '5-2', '7-1', '4-1', '4-5']",0,1.0
896667-105,"['1-2', '1-3', '1-5', '1-4', '1-1']",0,1.0
896695-105,"['1-4', '1-3', '1-5', '1-1', '1-2']",0,1.0
896704-105,"['4-1', '4-5', '4-2', '4-4', '4-3']",0,1.0
896741-105,"['1-1', '1-4', '1-3', '1-5', '1-2']",0,1.0
897247-105,"['1-3', '1-1', '1-4', '1-5', '1-2']",0,1.0
897257-105,"['1-1', '1-2', '1-3', '3-3', '3-2']",0,1.0
897258-105,"['1-4', '1-5', '1-2', '1-1', '3-3', '3-1', '3-2', '1-3']",0,1.0
897268-105,"['1-3', '1-4', '4-5', '1-5', '1-1']",0,1.0
897364-105,"['3-1', '3-2', '3-3', '1-3', '8-1']",0,1.0
897414-105,"['1-3', '2-2', '2-1', '1-5', '3-1']",0,1.0
897471-105,"['4-3', '4-2', '4-5', '4-4', '4-1']",0,1.0
897497-105,"['4-5', '4-3', '1-3', '1-5', '3-1']",0,1.0
897498-105,"['4-5', '7-1', '1-1', '2-1', '3-3', '6-1']",0,1.0
897518-105,"['1-2', '1-1', '1-4', '1-3', '1-5']",0,1.0
897559-105,"['4-5', '3-1', '6-2', '5-1', '2-1']",0,1.0
897637-105,"['4-3', '4-5', '4-1', '4-4', '4-2']",0,1.0
897663-105,"['1-3', '1-2', '3-2', '3-3', '1-1', '1-4', '1-5', '3-1', '2-1', '2-2', '5-1', '5-2', '6-1', '6-2', '8-1', '8-2', '4-3', '4-5', '4-4', '4-1', '4-2', '7-1', '7-2']",0,1.0
897702-105,"['1-3', '1-1', '3-3', '3-2', '1-5']",0,1.0
897755-105,"['1-4', '4-1', '1-2', '4-5', '1-5']",0,1.0
897759-105,"['1-2', '3-3', '1-4', '1-1', '1-5', '1-3']",0,1.0
897848-105,"['4-1', '4-5', '4-4', '4-2', '4-3']",0,1.0
897885-105,"['4-2', '4-5', '3-2', '6-1', '4-4']",0,1.0
897929-105,"['2-2', '8-2', '4-3', '4-1', '6-2', '6-1', '4-5', '4-2']",0,1.0
897942-105,"['3-1', '1-1', '3-2', '1-2', '5-1']",0,1.0
898027-105,"['1-3', '3-1', '1-2', '1-4', '3-2']",0,1.0
898077-105,"['1-4', '1-2', '1-3', '1-5', '1-1']",0,1.0
898117-105,"['4-1', '4-5', '4-2', '4-4', '1-4']",0,1.0
898306-105,"['1-1', '1-3', '1-4', '1-2', '1-5']",0,1.0
898368-105,"['4-1', '7-1', '8-2', '5-2', '3-3']",0,1.0
898387-105,"['3-2', '3-3', '3-1', '1-4', '1-3']",0,1.0
898433-105,"['4-4', '4-5', '4-2', '4-3', '4-1']",0,1.0
898521-105,"['4-4', '4-1', '4-5', '4-2', '4-3']",0,1.0
898551-105,"['1-3', '1-1', '1-5', '1-2', '1-4']",0,1.0
898656-105,"['4-1', '4-4', '4-5', '4-2', '4-3', '8-1', '8-2', '3-3', '3-2', '3-1']",0,1.0
898666-105,"['4-3', '4-5', '4-2', '4-1', '4-4']",0,1.0
898787-105,"['1-1', '1-2', '3-2', '1-5', '3-3', '1-4', '3-1', '1-3', '6-2', '6-1', '5-2', '5-1', '8-2', '8-1', '2-2', '2-1', '7-2', '7-1', '4-5', '4-3', '4-2', '4-4', '4-1']",0,1.0
898817-105,"['3-1', '1-2', '1-3', '3-3', '3-2', '1-5']",0,1.0
898837-105,"['1-2', '1-5', '3-2', '1-1', '4-5']",0,1.0
898854-105,"['1-4', '1-2', '3-2', '3-3', '3-1']",0,1.0
898881-105,"['1-4', '1-3', '1-5', '1-2', '1-1']",0,1.0
899045-105,"['3-1', '2-2', '1-3', '3-3', '3-2']",0,1.0
899046-105,"['1-3', '1-2', '1-5', '1-1', '1-4']",0,1.0
899071-105,"['1-1', '1-3', '1-4', '1-2', '1-5']",0,1.0
899102-105,"['3-1', '3-3', '3-2', '1-3', '1-1']",0,1.0
899223-105,"['4-1', '4-2', '4-4', '4-5', '4-3']",0,1.0
899224-105,"['3-3', '3-2', '3-1', '1-3', '1-2', '1-1', '1-5', '1-4', '6-2', '6-1', '2-2', '2-1', '8-2', '8-1', '7-2', '7-1', '5-2', '5-1', '4-4', '4-5', '4-1', '4-2', '4-3']",0,1.0
899332-105,"['3-2', '3-3', '3-1', '6-1', '6-2', '1-1', '1-5', '1-4', '1-2', '1-3', '8-2', '8-1', '5-2', '5-1', '4-5', '4-2', '4-1', '4-3', '4-4', '2-1', '2-2', '7-1', '7-2']",0,1.0
899387-105,"['4-5', '4-3', '4-4', '4-1', '4-2']",0,1.0
899427-105,"['4-4', '1-4', '3-2', '5-2', '8-1']",0,1.0
899668-105,"['1-3', '1-2', '1-4', '1-5', '1-1']",0,1.0
899758-105,"['4-1', '8-1', '8-2', '7-1', '7-2']",0,1.0
899789-105,"['1-2', '1-1', '1-3', '1-5', '1-4']",0,1.0
899842-105,"['1-3', '1-2', '1-1', '1-5', '1-4']",0,1.0
899900-105,"['4-1', '4-2', '7-2', '7-1', '4-3']",0,1.0
899907-105,"['4-4', '4-3', '4-5', '4-2', '4-1']",0,1.0
899980-105,"['3-3', '3-2', '1-2', '1-1', '1-3', '3-1', '1-4', '1-5']",0,1.0
900047-105,"['3-2', '3-3', '3-1', '1-1', '1-2', '6-1', '6-2']",0,1.0
900065-105,"['1-4', '1-1', '1-3', '1-5', '1-2']",0,1.0
900082-105,"['4-5', '4-4', '4-1', '4-3', '4-2']",0,1.0
900098-105,"['4-2', '6-2', '8-2', '4-5', '4-1']",0,1.0
900099-105,"['1-2', '1-3', '1-4', '1-5', '1-1', '3-1', '3-2', '3-3']",0,1.0
900110-105,"['1-2', '1-3', '1-5', '1-1', '1-4', '3-2', '3-1', '3-3']",0,1.0
900116-105,"['3-1', '3-2', '1-4', '1-5', '1-3']",0,1.0
900145-105,"['1-1', '1-3', '1-2', '1-5', '1-4', '3-1', '3-3', '3-2', '4-1', '4-3', '4-2', '4-5', '4-4']",0,1.0
900172-105,"['1-4', '1-2', '1-5', '1-3', '1-1']",0,1.0
900363-105,"['1-2', '3-1', '1-4', '1-5', '1-1', '1-3', '3-3', '3-2', '2-2', '2-1', '7-2', '7-1', '8-2', '8-1', '5-2', '5-1', '6-2', '6-1', '4-5', '4-1', '4-3', '4-2', '4-4']",0,1.0
900366-105,"['4-4', '4-2', '4-5', '4-1', '4-3']",0,1.0
900490-105,"['3-1', '3-3', '1-5', '1-2', '3-2']",0,1.0
900510-105,"['4-4', '4-5', '4-1', '4-3', '4-2']",0,1.0
900523-105,"['3-1', '3-3', '3-2', '2-1', '2-2', '1-1', '1-3', '1-2', '1-5', '1-4', '8-2', '7-2', '6-2', '5-2', '4-4', '4-5', '4-2', '5-1', '6-1', '7-1', '8-1', '4-3', '4-1']",0,1.0
900631-105,"['4-4', '4-3', '4-1', '4-5', '4-2']",0,1.0
900795-105,"['4-3', '4-2', '4-5', '4-4', '4-1', '3-3', '3-2', '3-1', '8-2', '8-1', '5-2', '5-1', '1-3', '1-2', '1-5', '1-4', '1-1', '2-2', '2-1', '6-2', '6-1', '7-2', '7-1']",0,1.0
900821-105,"['1-5', '1-4', '4-1', '4-3', '4-2', '1-2']",0,1.0
900862-105,"['4-1', '4-4', '4-2', '5-1', '5-2']",0,1.0
900877-105,"['2-1', '6-1', '7-1', '8-1', '6-2']",0,1.0
900890-105,"['1-3', '1-5', '1-4', '1-1', '1-2']",0,1.0
900981-105,"['5-2', '5-1', '6-2', '3-1', '8-1', '4-3', '4-1', '4-5', '4-4', '1-2', '8-2', '4-2', '7-2', '7-1', '6-1', '1-4', '1-3', '1-1', '1-5', '3-2', '3-3', '2-1', '2-2']",0,1.0
901089-105,"['2-2', '2-1', '4-5', '4-4', '4-3', '4-1', '4-2', '6-2', '6-1', '5-2', '5-1', '7-2', '7-1', '8-2', '8-1', '3-1', '3-3', '3-2', '1-5', '1-1', '1-3', '1-4', '1-2']",0,1.0
901191-105,"['4-5', '1-3', '3-1', '1-4', '5-2']",0,1.0
901264-105,"['4-4', '1-4', '1-3', '4-2', '4-5', '1-5']",0,1.0
901352-105,"['1-4', '3-1', '1-3', '1-2', '1-1', '1-5', '3-3', '3-2']",0,1.0
901398-105,"['4-3', '4-1', '4-4', '7-2', '7-1']",0,1.0
901417-105,"['4-4', '4-1', '1-4', '1-5', '1-3']",0,1.0
901433-105,"['1-4', '1-2', '1-1', '1-5', '3-1']",0,1.0
901465-105,"['1-3', '1-4', '1-5', '1-1', '1-2']",0,1.0
901496-105,"['1-4', '1-1', '3-1', '3-3', '1-5']",0,1.0
901563-105,"['7-2', '7-1', '8-2', '8-1', '1-2', '1-1', '1-5', '1-4', '1-3']",0,1.0
901587-105,"['3-1', '3-3', '3-2', '1-2', '1-3']",0,1.0
901698-105,"['1-4', '2-1', '4-5', '8-1', '6-1']",0,1.0
901715-105,"['2-2', '6-2', '1-3', '4-3', '8-2']",0,1.0
901930-105,"['1-2', '1-1', '1-3', '1-4', '1-5']",0,1.0
902016-105,"['4-4', '4-2', '4-3', '4-5', '4-1']",0,1.0
902022-105,"['4-1', '4-5', '1-1', '1-5', '4-2']",0,1.0
902077-105,"['4-1', '4-4', '4-5', '1-3', '1-5']",0,1.0
902104-105,"['4-1', '4-4', '4-5', '4-2', '4-3']",0,1.0
902189-105,"['1-3', '1-5', '1-2', '1-4', '1-1', '3-2', '3-3', '3-1']",0,1.0
902217-105,"['4-1', '4-4', '4-2', '4-3', '4-5']",0,1.0
902319-105,"['1-2', '1-1', '3-3', '6-1', '4-5']",0,1.0
902398-105,"['4-3', '4-4', '4-1', '4-5', '4-2']",0,1.0
902415-105,"['4-1', '4-5', '4-4', '4-3', '4-2']",0,1.0
902496-105,"['1-3', '1-4', '3-1', '2-1', '1-1']",0,1.0
902520-105,"['1-2', '1-3', '1-4', '1-5', '1-1', '3-2', '3-3', '3-1']",0,1.0
902583-105,"['6-1', '6-2', '7-1', '7-2', '8-1', '8-2', '3-1', '3-3', '3-2', '2-1', '2-2', '5-1', '5-2', '1-1', '1-3', '1-4', '1-2', '1-5', '4-1', '4-3', '4-4', '4-2', '4-5']",0,1.0
902598-105,"['4-4', '8-2', '4-2', '4-3', '4-1']",0,1.0
902636-105,"['1-2', '3-1', '4-3', '1-5', '4-4', '1-3', '1-4', '3-2', '7-2']",0,1.0
902743-105,"['1-4', '1-2', '1-5', '1-1', '1-3']",0,1.0
902748-105,"['1-1', '1-2', '1-4', '1-5', '1-3']",0,1.0
902880-105,"['1-4', '1-5', '3-3', '3-2', '3-1']",0,1.0
902932-105,"['4-1', '5-2', '4-4', '4-2', '8-2']",0,1.0
902943-105,"['1-2', '1-4', '2-1', '4-5', '1-3']",0,1.0
902980-105,"['1-3', '1-4', '1-5', '1-2', '1-1', '3-3', '3-1', '3-2']",0,1.0
903057-105,"['1-5', '1-1', '1-2', '1-3', '7-1', '8-2', '8-1', '7-2', '6-1', '6-2', '2-2', '2-1', '3-3', '3-2', '5-2', '5-1', '4-5', '4-1', '4-2', '4-3', '4-4', '1-4', '3-1']",0,1.0
903113-105,"['7-1', '7-2', '8-1', '8-2', '6-2']",0,1.0
903365-105,"['1-3', '1-1', '1-5', '1-2', '1-4']",0,1.0
903381-105,"['4-2', '4-4', '4-1', '4-5', '4-3', '5-2', '8-2', '8-1', '5-1']",0,1.0
903485-105,"['1-4', '1-2', '1-5', '1-3', '1-1']",0,1.0
903570-105,"['4-2', '4-4', '4-5', '4-3', '4-1']",0,1.0
903586-105,"['1-4', '1-1', '1-3', '1-2', '1-5', '3-1', '3-3', '3-2']",0,1.0
903653-105,"['4-4', '4-5', '4-2', '4-3', '4-1']",0,1.0
903675-105,"['3-1', '3-2', '3-3', '6-1', '6-2', '1-1', '1-4', '1-5', '1-2', '1-3', '7-1', '7-2', '2-1', '2-2', '4-1', '4-4', '4-5', '4-2', '4-3', '5-1', '5-2', '8-1', '8-2']",0,1.0
903729-105,"['1-2', '1-1', '1-3', '1-4', '1-5', '3-2']",0,1.0
903755-105,"['4-1', '4-5', '4-4', '4-2', '4-3', '6-1', '6-2', '5-2', '5-1', '8-1', '8-2']",0,1.0
903771-105,"['1-2', '1-1', '1-5', '1-3', '1-4']",0,1.0
903850-105,"['1-2', '1-3', '1-1', '1-5', '1-4']",0,1.0
903856-105,"['4-1', '4-2', '4-4', '6-2', '6-1']",0,1.0
903866-105,"['4-3', '4-2', '4-5', '4-4', '4-1']",0,1.0
903883-105,"['4-1', '4-2', '4-3', '4-5', '4-4']",0,1.0
903916-105,"['1-3', '1-4', '1-5', '1-2', '1-1']",0,1.0
903975-105,"['4-1', '4-4', '4-5', '4-2', '4-3', '7-1', '7-2', '8-1', '8-2', '6-1', '6-2', '5-1', '5-2', '2-1', '2-2', '1-1', '1-4', '1-5', '1-2', '1-3', '3-1', '3-2', '3-3']",0,1.0
904024-105,"['1-5', '4-4', '1-1', '4-5', '1-4']",0,1.0
904069-105,"['7-1', '6-1', '3-3', '2-1', '8-1']",0,1.0
904196-105,"['1-4', '4-4', '7-1', '7-2', '3-2']",0,1.0
904244-105,"['3-1', '1-3', '1-1', '6-2', '2-2']",0,1.0
904289-105,"['7-1', '7-2', '6-1', '6-2', '4-3']",0,1.0
904474-105,"['4-3', '6-2', '2-1', '4-5', '4-1']",0,1.0
904641-105,"['1-3', '1-1', '1-5', '1-2', '1-4', '3-3', '3-1', '3-2']",0,1.0
904650-105,"['4-5', '4-2', '4-4', '4-1', '4-3']",0,1.0
904698-105,"['1-2', '1-4', '5-2', '3-2', '1-5']",0,1.0
904713-105,"['4-1', '4-2', '4-4', '1-3', '1-4', '1-5']",0,1.0
904773-105,"['4-5', '4-2', '4-1', '4-4', '4-3']",0,1.0
904802-105,"['3-1', '3-2', '3-3', '7-1', '6-1', '2-1', '2-2', '6-2', '7-2', '8-1', '8-2']",0,1.0
904910-105,"['1-5', '1-1', '1-2', '1-3', '1-4']",0,1.0
904926-105,['1-2'],0,1.0
904934-105,"['1-3', '1-5', '1-4', '1-1', '1-2']",0,1.0
905354-105,"['7-1', '7-2', '1-1', '1-3', '1-5', '1-2', '1-4', '3-2', '3-3', '3-1', '8-1', '8-2', '4-5', '4-2', '4-4', '4-3', '4-1', '6-1', '6-2', '5-1', '5-2', '2-2', '2-1']",0,1.0
905511-105,"['3-1', '3-3', '3-2', '6-2', '6-1', '2-2', '2-1', '1-2', '1-1', '1-4', '1-3', '1-5', '5-2', '5-1', '8-2', '8-1', '4-2', '4-1', '4-4', '4-3', '4-5', '7-2', '7-1']",0,1.0
905678-105,"['1-2', '1-1', '3-2', '4-3', '3-3', '6-1']",0,1.0
905751-105,"['7-2', '7-1', '4-5', '4-2', '4-4']",0,1.0
905821-105,"['7-1', '4-1', '7-2', '4-2', '4-5']",0,1.0
905876-105,"['6-1', '3-1', '2-1', '6-2', '8-2']",0,1.0
905898-105,"['1-3', '1-4', '1-2', '1-5', '1-1']",0,1.0
905918-105,"['1-2', '2-2', '3-1', '4-5', '5-2', '6-1', '7-2', '8-1']",0,1.0
905922-105,"['1-2', '1-3', '1-5', '1-1', '1-4']",0,1.0
905929-105,"['1-2', '8-2', '4-1', '1-3', '1-1']",0,1.0
905937-105,"['3-2', '1-4', '3-3', '1-5', '1-3']",0,1.0
906252-105,"['3-1', '3-2', '3-3', '1-3', '1-1']",0,1.0
906265-105,"['3-1', '3-3', '3-2']",0,1.0
906333-105,"['4-2', '4-5', '4-4', '4-1', '4-3', '7-2']",0,1.0
906361-105,"['4-5', '4-1', '4-4', '4-2', '4-3']",0,1.0
906372-105,"['1-1', '1-3', '1-4', '1-5', '1-2']",0,1.0
906436-105,"['1-4', '1-5', '1-1', '1-2', '1-3']",0,1.0
906493-105,"['1-2', '1-4', '1-1', '1-3', '1-5', '3-1', '3-2', '3-3']",0,1.0
906602-105,"['4-5', '4-3', '4-1', '4-4', '4-2']",0,1.0
906737-105,"['4-1', '4-4', '4-3', '4-2', '4-5']",0,1.0
906759-105,"['1-2', '1-3', '3-1', '3-3', '3-2']",0,1.0
906860-105,"['6-2', '6-1', '5-2', '5-1', '1-4']",0,1.0
906965-105,"['3-1', '3-3', '3-2', '1-3', '1-4', '1-5', '1-2', '1-1', '6-2', '6-1', '2-2', '2-1', '8-2', '8-1', '7-2', '7-1', '5-2', '5-1', '4-4', '4-2', '4-3', '4-1', '4-5']",0,1.0
906996-105,"['1-2', '1-1', '1-4', '1-5', '1-3']",0,1.0
907042-105,"['4-2', '4-5', '4-1', '4-4', '7-1']",0,1.0
907052-105,"['4-5', '4-1', '4-4', '4-2', '4-3', '6-1', '6-2', '8-2', '8-1', '7-2', '7-1', '2-2', '2-1', '3-3', '3-1', '3-2', '1-1', '1-5', '1-2', '1-3', '1-4', '5-1', '5-2']",0,1.0
907147-105,"['4-4', '4-5', '4-2', '4-3', '4-1']",0,1.0
907218-105,"['4-1', '4-4', '4-3', '4-5', '4-2', '5-1', '5-2']",0,1.0
907287-105,"['5-1', '3-3', '5-2', '3-2', '6-1', '3-1', '6-2', '2-1', '1-3', '2-2', '1-1', '1-5', '1-2', '1-4', '8-1', '8-2', '4-3', '4-4', '4-1', '4-2', '4-5', '7-1', '7-2']",0,1.0
907352-105,"['3-1', '3-3', '3-2', '1-1', '1-3', '1-2', '1-5', '1-4', '2-1', '2-2', '8-1', '8-2', '6-1', '6-2', '5-1', '5-2', '4-5', '4-4', '4-3', '4-2', '7-1', '7-2', '4-1']",0,1.0
907387-105,"['3-1', '3-3', '3-2', '6-1', '6-2']",0,1.0
907475-105,"['4-4', '4-2', '4-1', '4-5', '4-3']",0,1.0
907510-105,"['7-2', '7-1', '5-2', '5-1', '8-2']",0,1.0
907525-105,"['3-1', '1-4', '2-1', '3-3', '3-2']",0,1.0
907528-105,"['4-5', '4-2', '5-2', '5-1', '4-4']",0,1.0
907703-105,"['1-5', '1-1', '1-3', '1-4', '1-2', '2-1']",0,1.0
907777-105,"['4-1', '4-5', '4-3', '4-4', '4-2']",0,1.0
907789-105,"['3-3', '3-2', '3-1', '4-3', '4-5', '4-1', '4-2', '4-4']",0,1.0
907925-105,"['3-1', '3-2', '3-3', '1-1', '1-4', '1-2', '1-3', '1-5']",0,1.0
907974-105,"['4-3', '5-2', '3-3', '3-1', '5-1']",0,1.0
908013-105,"['4-2', '7-2', '7-1', '4-5', '4-4', '4-1', '4-3']",0,1.0
908054-105,"['1-4', '1-3', '1-5', '1-2', '1-1']",0,1.0
908099-105,"['1-3', '1-1', '4-5', '4-3', '3-3']",0,1.0
908196-105,"['1-3', '1-4', '1-1', '1-5', '1-2']",0,1.0
908218-105,"['4-1', '4-5', '4-2', '4-3', '4-4']",0,1.0
908276-105,"['4-1', '4-2', '4-3', '4-4', '4-5']",0,1.0
908454-105,"['1-3', '1-1', '1-2', '1-5', '1-4']",0,1.0
908467-105,"['1-3', '1-4', '1-5', '1-2', '1-1']",0,1.0
908485-105,"['6-1', '5-1', '4-1', '4-4', '6-2']",0,1.0
908508-105,"['4-5', '4-3', '4-1', '4-4', '4-2']",0,1.0
908607-105,"['4-5', '4-4', '4-1', '4-2', '4-3']",0,1.0
908671-105,"['4-5', '4-1', '4-4', '4-2', '4-3']",0,1.0
908719-105,"['4-5', '4-1', '4-4', '4-2', '4-3', '7-1', '7-2', '6-1', '6-2']",0,1.0
908792-105,"['1-5', '1-1', '1-4', '1-2', '1-3']",0,1.0
908901-105,"['3-3', '1-3', '1-4', '4-5', '4-4']",0,1.0
908936-105,"['4-1', '4-3', '4-5', '4-4', '4-2']",0,1.0
909063-105,"['4-4', '4-3', '4-5', '4-1', '6-1']",0,1.0
909074-105,"['1-1', '3-2', '3-3', '1-5', '3-1']",0,1.0
